"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
96,718374595,"ARaven52 (28/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Howie Kendrick","2.79%",2
96,718375028,"ARaven52 (35/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Rougned Odor","2.77%",3
96,718375059,"ARaven52 (42/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Lucas Duda","2.75%",2
96,718375075,"ARaven52 (49/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"George Springer","2.58%",27
96,718375115,"ARaven52 (56/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Edwin Encarnación","2.55%",2
96,718375135,"ARaven52 (63/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Cameron Rupp","2.53%",3
96,718375148,"ARaven52 (70/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Steven Souza Jr.","2.53%",5
96,718375173,"ARaven52 (77/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Evan Longoria","2.52%",2
96,718375185,"ARaven52 (84/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Kevin Kiermaier","2.47%",3
96,718375202,"ARaven52 (91/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Devon Travis","2.47%",5
96,718375215,"ARaven52 (98/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Jed Lowrie","2.47%",0
96,718382132,"ARaven52 (107/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Manny Piña","2.38%",0
96,718382630,"ARaven52 (114/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Evan Gattis","2.33%",14
96,718382643,"ARaven52 (121/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Stephen Vogt","2.33%",5
96,718382657,"ARaven52 (128/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Maikel Franco","2.31%",3
96,718382675,"ARaven52 (135/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Chase Headley","2.26%",10
96,718382703,"ARaven52 (142/150)",0,145,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Neil Walker 3B Jake Lamb SS Francisco Lindor OF A.J. Pollock OF Yasmany Tomás OF José Ramírez",NA,"Chris Davis","2.24%",14
117,718391227,"tigerslibido (1/2)",0,144.95,"P Jacob deGrom P Rich Hill C Sandy León 1B Mark Reynolds 2B Howie Kendrick 3B Yandy Díaz SS Trevor Story OF Andrew Benintendi OF Corey Dickerson OF Nomar Mazara",NA,"Sandy León","2.23%",26
118,718291612,"MadHungarian37 (123/150)",0,144.65,"P Chris Sale P Tanner Roark C Chris Iannetta 1B Brandon Belt 2B Howie Kendrick 3B Ryan Zimmerman SS Eduardo Núñez OF Carlos González OF A.J. Pollock OF Eric Thames",NA,"Billy Hamilton","2.16%",7
119,718755499,"lyndo64",0,144.35,"P Chris Sale P Matt Moore C Mike Zunino 1B Joey Votto 2B Kelby Tomlinson 3B Chase Headley SS Francisco Lindor OF Jackie Bradley Jr. OF Billy Hamilton OF Bryce Harper",NA,"J.A. Happ","2.16%",24.75
120,718789123,"Fuufighter",0,144.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Travis Shaw 2B Brandon Phillips 3B Jonathan Schoop SS Francisco Lindor OF José Bautista OF Adam Jones OF Brett Gardner",NA,"Kendrys Morales","2.13%",3
121,718833207,"A_playa_named_gus (3/112)",0,144.05,"P Chris Sale P Tyler Chatwood C J.T. Realmuto 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Giancarlo Stanton",NA,"Mike Zunino","2.09%",5
122,718314246,"Awesemo (42/150)",0,144,"P Jacob deGrom P Charlie Morton C Matt Wieters 1B Brandon Belt 2B Anthony Rendón 3B Daniel Murphy SS Chris Owings OF Mike Trout OF Jayson Werth OF Bryce Harper",NA,"Kole Calhoun","2.06%",11
123,718025299,"youdacao (25/150)",0,143.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Dee Gordon 3B Eduardo Núñez SS Brandon Crawford OF Gorkys Hernández OF A.J. Pollock OF Chris Owings",NA,"Khris Davis","1.96%",5
124,718100820,"dandydon (34/50)",0,143.7,"P Michael Pineda P Rich Hill C Chris Iannetta 1B Eric Thames 2B Brandon Drury 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF A.J. Pollock OF Chris Owings",NA,"Brandon Finnegan","1.96%",36.55
124,718314265,"Awesemo (61/150)",0,143.7,"P Michael Pineda P Rich Hill C Matt Wieters 1B Brandon Belt 2B Neil Walker 3B Ryan Zimmerman SS Chris Owings OF Jayson Werth OF Bryce Harper OF Adam Eaton",NA,"Troy Tulowitzki","1.89%",0
124,718602280,"bigzach93",0,143.7,"P Dylan Bundy P Chris Sale C Sandy León 1B Chris Davis 2B Jonathan Schoop 3B Anthony Rendón SS Trea Turner OF Corey Dickerson OF Bryce Harper OF Brandon Drury",NA,"Albert Pujols","1.89%",5
124,718807069,"Sweet77 (10/29)",0,143.7,"P Dylan Bundy P Danny Salazar C Gary Sánchez 1B Paul Goldschmidt 2B Daniel Murphy 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF A.J. Pollock OF Yasmany Tomás",NA,"Mitch Moreland","1.87%",0
128,718833286,"A_playa_named_gus (82/112)",0,143.4,"P Jacob deGrom P James Paxton C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF Giancarlo Stanton OF Eric Thames",NA,"Chris Young","1.87%",4
129,718833270,"A_playa_named_gus (66/112)",0,143.05,"P Dylan Bundy P Jacob deGrom C Roberto Pérez 1B Carlos Santana 2B Robinson Canó 3B Kyle Seager SS Francisco Lindor OF Brandon Guyer OF Nelson Cruz OF José Ramírez",NA,"Adam Duvall","1.85%",7
130,718506121,"jjwd (62/150)",0,143,"P Jacob deGrom P Charlie Morton C J.T. Realmuto 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Chris Owings OF A.J. Pollock OF Giancarlo Stanton OF Marcell Ozuna",NA,"Aaron Judge","1.75%",0
131,718506067,"jjwd (8/150)",0,142.95,"P Jacob deGrom P Rich Hill C Chris Iannetta 1B Brandon Belt 2B Brandon Drury 3B Eduardo Núñez SS Brandon Crawford OF Gorkys Hernández OF A.J. Pollock OF Chris Owings",NA,"Eugenio Suárez","1.73%",0
132,718314280,"Awesemo (76/150)",0,142.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Yunel Escobar SS Brandon Crawford OF Hunter Pence OF A.J. Pollock OF Chris Owings",NA,"Adam Jones","1.73%",16
133,717938623,"ocdobv (61/75)",0,142.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Ryan Zimmerman SS Chris Owings OF A.J. Pollock OF Jarrett Parker OF Yasmany Tomás",NA,"Joey Votto","1.72%",14
133,718100807,"dandydon (21/50)",0,142.7,"P Chris Sale P Danny Salazar C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Travis Shaw SS Jonathan Villar OF Gorkys Hernández OF Eric Thames OF Hernán Pérez",NA,"Jonathan Schoop","1.67%",5
135,718078906,"scout326 (50/150)",0,142.65,"P Chris Sale P Charlie Morton C J.T. Realmuto 1B Eric Thames 2B Dee Gordon 3B Travis Shaw SS Jonathan Villar OF Giancarlo Stanton OF Christian Yelich OF Hernán Pérez",NA,"Marcell Ozuna","1.67%",10
135,718728227,"dkiefr19 (2/20)",0,142.65,"P Chris Sale P Charlie Morton C Cameron Rupp 1B Paul Goldschmidt 2B Ryan Schimpf 3B Nolan Arenado SS Francisco Lindor OF Andrew Benintendi OF Corey Dickerson OF A.J. Pollock",NA,"Jayson Werth","1.63%",6
137,718506134,"jjwd (75/150)",0,142.6,"P Chris Sale P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Brandon Drury 3B Jake Lamb SS Adeiny Hechavarria OF A.J. Pollock OF Marcell Ozuna OF Chris Owings",NA,"Ryon Healy","1.62%",0
138,718133823,"suidmach (144/150)",0,142.45,"P Chris Sale P Garrett Richards C Chris Iannetta 1B Brandon Belt 2B Daniel Murphy 3B Jonathan Villar SS Yunel Escobar OF Mike Trout OF George Springer OF Jarrett Parker",NA,"Carlos Correa","1.56%",6
139,718470358,"airdrieassault",0,142.4,"P Jerad Eickhoff P Matt Moore C Evan Gattis 1B Hanley Ramírez 2B Jonathan Schoop 3B Manny Machado SS Francisco Lindor OF Andrew Benintendi OF George Springer OF Bryce Harper",NA,"Roberto Pérez","1.56%",5
140,717992194,"petteytheft89 (31/60)",0,142.35,"P Garrett Richards P Rich Hill C Roberto Pérez 1B Edwin Encarnación 2B Jean Segura 3B José Ramírez SS Francisco Lindor OF Brandon Guyer OF Christian Yelich OF Eric Thames",NA,"César Hernández","1.55%",0
141,718025313,"youdacao (39/150)",0,142.15,"P Michael Pineda P Jacob deGrom C J.T. Realmuto 1B Brandon Belt 2B Dee Gordon 3B Eduardo Núñez SS Brandon Crawford OF Hunter Pence OF A.J. Pollock OF Jarrett Parker",NA,"Jerad Eickhoff","1.53%",19.4
142,718785039,"properpieman",0,141.85,"P Michael Pineda P Jerad Eickhoff C Gary Sánchez 1B Freddie Freeman 2B Jean Segura 3B Jonathan Villar SS Francisco Lindor OF Nomar Mazara OF Howie Kendrick OF Trea Turner",NA,"Freddie Freeman","1.48%",2
143,718440870,"ehafner (53/150)",0,141.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Ryan Zimmerman SS Eduardo Núñez OF Bryce Harper OF Adam Eaton OF Eric Thames",NA,"Mitch Haniger","1.46%",11
144,718100823,"dandydon (37/50)",0,141.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Eduardo Núñez SS Brandon Crawford OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"Jackie Bradley Jr.","1.46%",15
144,718100830,"dandydon (44/50)",0,141.7,"P Chris Sale P Danny Salazar C Manny Piña 1B Paul Goldschmidt 2B Brandon Drury 3B Jonathan Villar SS Chris Owings OF Kirk Nieuwenhuis OF A.J. Pollock OF Eric Thames",NA,"Martín Maldonado","1.45%",5
144,718334895,"underjones (46/150)",0,141.7,"P Chris Sale P Danny Salazar C Chris Iannetta 1B Eric Thames 2B Anthony Rendón 3B Jake Lamb SS Chris Owings OF Hunter Pence OF A.J. Pollock OF Yasmany Tomás",NA,"Ronald Torreyes","1.41%",0
147,718078909,"scout326 (53/150)",0,141.65,"P Chris Sale P Charlie Morton C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF A.J. Pollock OF Eric Thames",NA,"Jarrod Dyson","1.36%",8
148,718334877,"underjones (28/150)",0,141.15,"P Michael Pineda P Jacob deGrom C J.T. Realmuto 1B Brandon Belt 2B Joe Panik 3B Travis Shaw SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Bryce Harper",NA,"Alex Bregman","1.36%",7
148,718334992,"underjones (143/150)",0,141.15,"P Michael Pineda P Jacob deGrom C J.T. Realmuto 1B Brandon Belt 2B Joe Panik 3B Travis Shaw SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Bryce Harper",NA,"Tommy Joseph","1.34%",0
150,718787644,"StealthFactor (1/75)",0,141.05,"P Chris Sale P Tyler Chatwood C Chris Iannetta 1B Paul Goldschmidt 2B José Altuve 3B Alex Bregman SS Chris Owings OF George Springer OF A.J. Pollock OF Yasmany Tomás",NA,"Nomar Mazara","1.34%",24
151,718078931,"scout326 (75/150)",0,141,"P Jacob deGrom P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Joe Panik 3B Jake Lamb SS Eduardo Núñez OF Hunter Pence OF A.J. Pollock OF Chris Owings",NA,"Adeiny Hechavarria","1.33%",3
151,718314340,"Awesemo (136/150)",0,141,"P Jacob deGrom P Charlie Morton C Matt Wieters 1B Eric Thames 2B Daniel Murphy 3B Ryan Zimmerman SS Brandon Crawford OF Mike Trout OF Bryce Harper OF Adam Eaton",NA,"Jonathan Lucroy","1.33%",5
151,718341314,"slpanthers24 (2/3)",0,141,"P Jacob deGrom P Charlie Morton C Sandy León 1B Carlos Santana 2B Dustin Pedroia 3B Xander Bogaerts SS Francisco Lindor OF Carlos González OF Gerardo Parra OF Mitch Haniger",NA,"Jordy Mercer","1.31%",0
151,718506110,"jjwd (51/150)",0,141,"P Jacob deGrom P Charlie Morton C J.T. Realmuto 1B Paul Goldschmidt 2B Dee Gordon 3B Jake Lamb SS Chris Owings OF A.J. Pollock OF Giancarlo Stanton OF Christian Yelich",NA,"Russell Martin","1.28%",2
151,718509687,"Since1908",0,141,"P Bartolo Colón P Tanner Roark C Gary Sánchez 1B Mark Trumbo 2B Daniel Murphy 3B Justin Turner SS Corey Seager OF Nomar Mazara OF George Springer OF Bryce Harper",NA,"Mike Napoli","1.26%",0
156,718506126,"jjwd (67/150)",0,140.95,"P Jacob deGrom P Rich Hill C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Jake Lamb SS Adeiny Hechavarria OF A.J. Pollock OF Brandon Drury OF Chris Owings",NA,"Danny Espinosa","1.24%",9
156,718595198,"TheHaba (1/100)",0,140.95,"P James Paxton P Rich Hill C Buster Posey 1B Paul Goldschmidt 2B Joe Panik 3B Eduardo Núñez SS Brandon Crawford OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"Starling Marte","1.22%",3
158,718078902,"scout326 (46/150)",0,140.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"Trey Mancini","1.21%",0
158,718118343,"brucejennerdds",0,140.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"Joey Gallo","1.21%",4
158,718333995,"tomjk321 (27/150)",0,140.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Paul Goldschmidt 2B Daniel Murphy 3B Ryan Zimmerman SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Bryce Harper",NA,"Derek Norris","1.21%",14
158,718440908,"ehafner (91/150)",0,140.8,"P Chris Sale P Michael Pineda C Matt Wieters 1B Brandon Belt 2B Joe Panik 3B Ryan Zimmerman SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Bryce Harper",NA,"Odúbel Herrera","1.19%",8
158,718558064,"ehlowel (1/20)",0,140.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"Dylan Bundy","1.17%",31.35
158,718852553,"DollarBillW (34/125)",0,140.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"Pablo Sandoval","1.16%",4
164,718746724,"salmonc (39/100)",0,140.7,"P Chris Sale P Danny Salazar C Matt Wieters 1B Travis Shaw 2B Anthony Rendón 3B Ryan Zimmerman SS Jonathan Villar OF Ryan Braun OF Kirk Nieuwenhuis OF Eric Thames",NA,"Carlos Santana","1.12%",11
165,718078961,"scout326 (105/150)",0,140.65,"P Chris Sale P Charlie Morton C Matt Wieters 1B Paul Goldschmidt 2B Daniel Murphy 3B Ryan Zimmerman SS Trea Turner OF Adam Eaton OF Brandon Drury OF Chris Owings",NA,"Scott Schebler","1.11%",0
166,718334898,"underjones (49/150)",0,140.6,"P Danny Salazar P Rich Hill C Chris Iannetta 1B Eric Thames 2B Anthony Rendón 3B Jonathan Villar SS Francisco Lindor OF Ryan Braun OF Kirk Nieuwenhuis OF Hernán Pérez",NA,"Wily Peralta","1.09%",22.85
167,718833275,"A_playa_named_gus (71/112)",0,140.4,"P Tyler Chatwood P Jacob deGrom C Roberto Pérez 1B Carlos Santana 2B Daniel Murphy 3B José Ramírez SS Francisco Lindor OF Brandon Guyer OF Bryce Harper OF Adam Eaton",NA,"Yandy Díaz","1.05%",10
168,717938592,"ocdobv (30/75)",0,140.15,"P Michael Pineda P Jacob deGrom C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Eduardo Núñez SS Francisco Lindor OF Brandon Guyer OF Andrew Toles OF José Ramírez",NA,"Trevor Cahill","1.04%",17.35
168,718078923,"scout326 (67/150)",0,140.15,"P Michael Pineda P Jacob deGrom C Matt Wieters 1B Ryan Zimmerman 2B Anthony Rendón 3B Jake Lamb SS Chris Owings OF A.J. Pollock OF Yasmany Tomás OF Bryce Harper",NA,"Taijuan Walker","1.02%",18.7
170,718314242,"Awesemo (38/150)",0,140.05,"P Jacob deGrom P Danny Salazar C J.T. Realmuto 1B Brandon Belt 2B Dee Gordon 3B Derek Dietrich SS Chris Owings OF Joc Pederson OF Giancarlo Stanton OF Christian Yelich",NA,"C.J. Cron","0.99%",8
171,718433212,"juanshen (23/150)",0,139.95,"P Taijuan Walker P Rich Hill C J.T. Realmuto 1B Eric Thames 2B Dee Gordon 3B Adeiny Hechavarria SS Jonathan Villar OF Ryan Braun OF Marcell Ozuna OF Christian Yelich",NA,"Tim Beckham","0.97%",0
172,718355046,"ChipotleAddict (123/150)",0,139.9,"P Chris Sale P Brandon Finnegan C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Eduardo Núñez SS Trevor Story OF Charlie Blackmon OF Hunter Pence OF Jarrett Parker",NA,"Andrew McCutchen","0.97%",0
173,718025305,"youdacao (31/150)",0,139.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Neil Walker 3B Eduardo Núñez SS Chris Owings OF Hunter Pence OF Gorkys Hernández OF A.J. Pollock",NA,"Danny Valencia","0.97%",0
173,718044002,"marquies19",0,139.8,"P Garrett Richards P Jacob deGrom C J.T. Realmuto 1B Travis Shaw 2B Dustin Pedroia 3B Eduardo Núñez SS Corey Seager OF Adam Jones OF Andrew Benintendi OF A.J. Pollock",NA,"Yasiel Puig","0.97%",17
173,718133746,"suidmach (67/150)",0,139.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Brandon Belt 2B Devon Travis 3B Jonathan Villar SS Trea Turner OF A.J. Pollock OF Yasmany Tomás OF Eric Thames",NA,"Steve Pearce","0.90%",0
173,718383292,"fallfromgrace (83/150)",0,139.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Travis Shaw SS Jonathan Villar OF Ryan Braun OF Hunter Pence OF Eric Thames",NA,"Rajai Davis","0.90%",0
177,718835567,"DraftCheat (4/5)",0,139.75,"P Michael Pineda P Charlie Morton C Russell Martin 1B Paul Goldschmidt 2B José Altuve 3B José Ramírez SS Francisco Lindor OF Jay Bruce OF A.J. Pollock OF Bryce Harper",NA,"Bartolo Colón","0.88%",21.7
178,718314206,"Awesemo (2/150)",0,139.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Brandon Belt 2B Joe Panik 3B Ryan Zimmerman SS Eduardo Núñez OF Hunter Pence OF Gorkys Hernández OF Bryce Harper",NA,"Logan Morrison","0.88%",8
178,718440918,"ehafner (101/150)",0,139.7,"P Chris Sale P Danny Salazar C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Travis Shaw SS Orlando Arcia OF Hunter Pence OF Gorkys Hernández OF Eric Thames",NA,"Shin-soo Choo","0.87%",8
178,718589599,"tomjk321 (92/150)",0,139.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Eduardo Núñez SS Chris Owings OF Hunter Pence OF A.J. Pollock OF Jarrett Parker",NA,"Jameson Taillon","0.83%",22.95
178,718787679,"StealthFactor (36/75)",0,139.7,"P Chris Sale P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B José Ramírez SS Francisco Lindor OF Austin Jackson OF Brandon Guyer OF A.J. Pollock",NA,"Nick Ahmed","0.82%",7
182,718133800,"suidmach (121/150)",0,139.45,"P Chris Sale P Garrett Richards C Yasmani Grandal 1B Eric Thames 2B José Altuve 3B Jonathan Villar SS Chris Owings OF Hunter Pence OF A.J. Pollock OF Andrew Toles",NA,"Delino DeShields","0.78%",0
182,718865516,"Primal1 (10/20)",0,139.45,"P Chris Sale P Garrett Richards C Buster Posey 1B Brandon Belt 2B Devon Travis 3B Travis Shaw SS Eduardo Núñez OF Gorkys Hernández OF A.J. Pollock OF Adam Eaton",NA,"Carlos Beltrán","0.78%",6
184,718871615,"Lunacy3 (76/76)",0,139.1,"P Wily Peralta P Rich Hill C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Justin Turner SS Corey Seager OF Hunter Pence OF Bryce Harper OF Matt Holliday",NA,"Wil Myers","0.75%",8
185,718755958,"Brettwin (2/2)",0,139.05,"P Chris Sale P James Paxton C Buster Posey 1B Carlos Santana 2B Daniel Murphy 3B José Ramírez SS Francisco Lindor OF Brandon Guyer OF Abraham Almonte OF Gorkys Hernández",NA,"David Freese","0.73%",5
185,718833290,"A_playa_named_gus (86/112)",0,139.05,"P Chris Sale P Jacob deGrom C J.T. Realmuto 1B Greg Bird 2B Brandon Drury 3B Ryon Healy SS Francisco Lindor OF Joey Rickard OF Brandon Guyer OF Yasmany Tomás",NA,"Carlos Gómez","0.73%",4
185,718849338,"jackman04",0,139.05,"P Chris Sale P Bartolo Colón C Sandy León 1B Freddie Freeman 2B Jonathan Schoop 3B Alex Bregman SS Elvis Andrus OF Mallex Smith OF Ryan Braun OF Bryce Harper",NA,"Dansby Swanson","0.71%",3
188,718433215,"juanshen (26/150)",0,139,"P J.A. Happ P Rich Hill C J.T. Realmuto 1B Buster Posey 2B Dee Gordon 3B Eduardo Núñez SS Adeiny Hechavarria OF Hunter Pence OF Marcell Ozuna OF Christian Yelich",NA,"Cameron Maybin","0.71%",7
189,718595202,"TheHaba (5/100)",0,138.95,"P James Paxton P Rich Hill C Chris Iannetta 1B Paul Goldschmidt 2B Dustin Pedroia 3B Travis Shaw SS Corey Seager OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"Hunter Renfroe","0.68%",14
190,718440917,"ehafner (100/150)",0,138.8,"P Chris Sale P Michael Pineda C Chris Iannetta 1B Travis Shaw 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Ryan Braun OF A.J. Pollock OF Eric Thames",NA,"Francisco Cervelli","0.66%",3
