"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn"
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Min@Ten 00:00PM ET","Ten","Anthony","Fasano","Min",4.02,1.5
"TE","Gabe Hughes (0000000)","Gabe Hughes",0,2500,"Mia@Sea 00:00PM ET","Mia","Gabe","Hughes","Sea",0,0
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Mia@Sea 00:00PM ET","Mia","Dominique","Jones","Sea",0,0
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Chi@Hou 00:00PM ET","Chi","Ben","Braunecker","Hou",0,0
"TE","Ryan O'Malley (0000000)","Ryan O'Malley",0,2500,"Oak@NO 00:00PM ET","Oak","Ryan","O'Malley","NO",0,0
"TE","Clayton Echard (0000000)","Clayton Echard",0,2500,"Mia@Sea 00:00PM ET","Sea","Clayton","Echard","Mia",0,0
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"NE@Ari 00:00PM ET","Ari","Hakeem","Valles","NE",0,0
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"TB@Atl 00:00PM ET","TB","Danny","Vitale","Atl",0,0
"TE","J.P. Holtz (0000000)","J.P. Holtz",0,2500,"Cle@Phi 00:00PM ET","Cle","J.P.","Holtz","Phi",0,0
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"NYG@Dal 00:00PM ET","NYG","Jerell","Adams","Dal",0,0
"TE","Brian Leonhardt (0000000)","Brian Leonhardt",0,2500,"Min@Ten 00:00PM ET","Min","Brian","Leonhardt","Ten",0,0
"TE","Rico Gathers (0000000)","Rico Gathers",0,2500,"NYG@Dal 00:00PM ET","Dal","Rico","Gathers","NYG",0,0
"TE","Garrett Griffin (0000000)","Garrett Griffin",0,2500,"Oak@NO 00:00PM ET","NO","Garrett","Griffin","Oak",0,0
"TE","Cole Wick (0000000)","Cole Wick",0,2500,"Det@Ind 00:00PM ET","Det","Cole","Wick","Ind",0,0
"TE","Geoff Swaim (0000000)","Geoff Swaim",0,2500,"NYG@Dal 00:00PM ET","Dal","Geoff","Swaim","NYG",0,0
"TE","E.J. Bibbs (0000000)","E.J. Bibbs",0,2500,"Cle@Phi 00:00PM ET","Cle","E.J.","Bibbs","Phi",0,0
"TE","Austin Hooper (0000000)","Austin Hooper",0,2500,"TB@Atl 00:00PM ET","Atl","Austin","Hooper","TB",0,3.2
"TE","Hunter Henry (0000000)","Hunter Henry",0,2500,"SD@KC 00:00PM ET","SD","Hunter","Henry","KC",0,3.6
"TE","Thomas Duarte (0000000)","Thomas Duarte",0,2500,"Mia@Sea 00:00PM ET","Mia","Thomas","Duarte","Sea",0,0
"TE","Gannon Sinclair (0000000)","Gannon Sinclair",0,2500,"Chi@Hou 00:00PM ET","Chi","Gannon","Sinclair","Hou",0,0
"TE","Jason Vander Laan (0000000)","Jason Vander Laan",0,2500,"Cin@NYJ 00:00PM ET","NYJ","Jason","Vander Laan","Cin",0,0
"TE","Braedon Bowman (0000000)","Braedon Bowman",0,2500,"GB@Jax 00:00PM ET","Jax","Braedon","Bowman","GB",0,0
"TE","Khari Lee (0000000)","Khari Lee",0,2500,"Chi@Hou 00:00PM ET","Chi","Khari","Lee","Hou",0,0
"TE","John Peters (0000000)","John Peters",0,2500,"Cin@NYJ 00:00PM ET","Cin","John","Peters","NYJ",0,0
"TE","Henry Krieger-Coble (0000000)","Henry Krieger-Coble",0,2500,"Car@Den 00:00PM ET","Den","Henry","Krieger-Coble","Car",0,0
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"LA@SF 00:00PM ET","LA","Temarrick","Hemingway","SF",0,0
"TE","Paul Lang (0000000)","Paul Lang",0,2500,"Pit@Was 00:00PM ET","Pit","Paul","Lang","Was",0,0
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"LA@SF 00:00PM ET","LA","Tyler","Higbee","SF",0,3.1
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"Car@Den 00:00PM ET","Den","Jeff","Heuerman","Car",0,2.8
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Cle@Phi 00:00PM ET","Cle","Seth","DeValve","Phi",0,0
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Min@Ten 00:00PM ET","Ten","Phillip","Supernaw","Min",0,0
"TE","David Morgan (0000000)","David Morgan",0,2500,"Min@Ten 00:00PM ET","Min","David","Morgan","Ten",0,0
"TE","David Johnson (0000000)","David Johnson",0,2500,"Pit@Was 00:00PM ET","Pit","David","Johnson","Was",0,1
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"Car@Den 00:00PM ET","Car","Ed","Dickson","Den",2.64,2.4
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Pit@Was 00:00PM ET","Was","Logan","Paulsen","Pit",0,0
"TE","John Phillips (0000000)","John Phillips",0,2500,"Car@Den 00:00PM ET","Den","John","Phillips","Car",0,0
"TE","Eric Wallace (0000000)","Eric Wallace",0,2500,"Car@Den 00:00PM ET","Car","Eric","Wallace","Den",0,0
"TE","Niles Paul (0000000)","Niles Paul",0,2500,"Pit@Was 00:00PM ET","Was","Niles","Paul","Pit",0,1.8
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"LA@SF 00:00PM ET","LA","Cory","Harkey","SF",0,0
"TE","Marcel Jensen (0000000)","Marcel Jensen",0,2500,"Pit@Was 00:00PM ET","Was","Marcel","Jensen","Pit",0,0
"TE","Justice Cunningham (0000000)","Justice Cunningham",0,2500,"LA@SF 00:00PM ET","LA","Justice","Cunningham","SF",0,0
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"LA@SF 00:00PM ET","SF","Blake","Bell","LA",0,2.5
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"LA@SF 00:00PM ET","SF","Je'Ron","Hamm","LA",0,0
"TE","Marcus Lucas (0000000)","Marcus Lucas",0,2500,"Car@Den 00:00PM ET","Car","Marcus","Lucas","Den",0,0
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Pit@Was 00:00PM ET","Pit","Xavier","Grimble","Was",0,1.2
"TE","Scott Simonson (0000000)","Scott Simonson",0,2500,"Car@Den 00:00PM ET","Car","Scott","Simonson","Den",0,0
"TE","Beau Sandland (0000000)","Beau Sandland",0,2500,"Car@Den 00:00PM ET","Car","Beau","Sandland","Den",0,0
