Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Magneuris Sierra,,OF,2500,STL,NYM,4.97,Wheeler,0.342,5%,R,L,,2%,,6%,x,x,-,0%,0%,0%,8.6,8.6,8.6,4.8,12.4,0.0,0.0,0.0,0.0
Luke Voit,1,1B,2500,STL,NYM,4.97,Wheeler,0.321,2%,R,R,,-1%,,2%,6,6,-1,0%,4%,0%,8.9,8.9,8.9,-2.3,20.0,7.0,2.8,10.0,4.0
Gift Ngoepe,,2B/SS,2500,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.302,-2%,0.093,-2%,x,x,-,0%,0%,0%,3.5,5.4,5.4,-0.8,11.5,0.0,0.0,0.0,0.0
Terrance Gore,,OF,2500,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Cervelli,,C,2500,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.320,-2%,0.091,-7%,7,7,0,0%,2%,0%,4.5,6.3,6.3,0.6,12.0,5.2,2.1,9.0,3.6
Jett Bandy,,C,2500,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,0.272,-6%,0.131,-12%,x,x,-,0%,0%,0%,1.6,6.2,6.2,-0.6,13.0,0.0,0.0,0.0,0.0
Gavin Cecchini,,2B,2500,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,6.3,6.3,6.3,-0.3,12.8,0.0,0.0,0.0,0.0
Adeiny Hechavarria,,SS,2500,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.265,-5%,0.074,-8%,7,x,1,-3%,0%,0%,3.9,5.1,5.1,-0.8,10.9,5.0,2.0,0.0,0.0
Sam Travis,,1B,2500,BOS,@TB,4.61,Cobb,0.329,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,7.4,7.4,7.4,0.6,14.2,0.0,0.0,0.0,0.0
Kyle Higashioka,,C,2500,NYY,MIL,5.42,Suter,,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.8,0.8,0.8,-0.3,1.9,0.0,0.0,0.0,0.0
Paul Janish,,3B/SS,2500,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.200,0%,0.044,1%,x,x,-,0%,0%,0%,1.6,1.6,1.6,-0.8,3.9,0.0,0.0,0.0,0.0
Jeff Mathis,,C,2500,ARI,CIN,5.10,Castillo,,-1%,R,R,0.203,-12%,0.090,-15%,x,x,-,0%,0%,0%,5.9,4.0,4.0,-1.2,9.2,0.0,0.0,0.0,0.0
Juan Graterol,,C,2500,LAA,@TEX,4.82,Ross,0.268,-11%,R,R,0.279,-2%,0.059,-4%,x,x,-,0%,0%,0%,3.4,3.4,3.4,0.9,5.9,0.0,0.0,0.0,0.0
Curt Casali,,C,2500,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.287,-3%,0.205,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Heisey,,OF,2500,WAS,ATL,5.49,Teheran,0.264,-12%,R,R,0.293,-1%,0.194,2%,x,x,-,0%,0%,0%,5.6,5.6,5.6,0.3,10.9,0.0,0.0,0.0,0.0
Carlos Ruiz,,C,2500,SEA,OAK,5.55,Smith,,-1%,R,R,0.258,-14%,0.060,-41%,x,x,-,0%,0%,0%,6.4,4.8,4.8,-0.1,9.6,0.0,0.0,0.0,0.0
Justin Ruggiano,,OF,2500,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,3.6,4.6,4.6,-1.3,10.5,0.0,0.0,0.0,0.0
Jorge Alfaro,,C,2500,PHI,SD,4.39,Chacin,0.286,-7%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcides Escobar,,SS,2500,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,0.264,-3%,0.077,-7%,7,7,1,-10%,4%,2%,8.2,5.0,5.0,-0.1,10.1,5.3,2.1,8.0,3.2
Roman Quinn,,OF,2500,PHI,SD,4.39,Chacin,0.351,7%,R,S,0.293,1%,0.048,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Lagares,,OF,2500,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.273,-8%,0.102,-14%,x,x,-,0%,0%,0%,8.1,5.6,5.6,-1.1,12.3,0.0,0.0,0.0,0.0
Matt Olson,1,1B/OF,2500,OAK,@SEA,4.45,Moore,,1%,R,L,0.333,2%,0.241,12%,x,x,-,0%,0%,0%,9.7,8.1,8.1,-3.3,19.5,0.0,0.0,0.0,0.0
Chris Coghlan,,3B/OF,2500,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,0.318,3%,0.173,12%,x,x,-,0%,0%,0%,4.4,4.3,4.3,-0.8,9.4,0.0,0.0,0.0,0.0
Tuffy Gosewisch,,C,2500,SEA,OAK,5.55,Smith,,-1%,R,R,0.198,-10%,0.053,-18%,x,x,-,0%,0%,0%,1.3,1.3,1.3,-0.1,2.6,0.0,0.0,0.0,0.0
Carlos Perez,,C,2500,LAA,@TEX,4.82,Ross,0.268,-11%,R,R,0.273,4%,0.119,14%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micah Johnson,,2B,2500,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,L,0.279,-1%,0.049,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norichika Aoki,0,OF,2400,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,0.325,-1%,0.114,30%,9,x,0,3%,0%,0%,4.7,5.0,5.0,-0.1,10.1,5.8,2.4,7.0,2.9
Rio Ruiz,,3B,2400,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,L,0.238,-3%,0.120,1%,x,x,-,0%,0%,0%,4.7,5.5,5.5,-0.9,12.0,0.0,0.0,0.0,0.0
Harold Ramirez,,OF,2400,TOR,HOU,4.73,Fiers,0.346,6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Demeritte,,2B/SS,2400,ATL,@WAS,3.51,Strasburg,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Robertson,,OF,2400,CLE,DET,5.17,Verlander,0.294,-6%,R,R,0.239,-4%,0.068,-7%,x,x,-,0%,0%,0%,4.5,4.6,4.6,-1.2,10.4,0.0,0.0,0.0,0.0
Carson Kelly,,C,2400,STL,NYM,4.97,Wheeler,0.321,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Robertson,,2B/3B,2400,TB,BOS,4.39,Porcello,0.321,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,7.1,5.6,5.6,0.5,10.6,0.0,0.0,0.0,0.0
Ichiro Suzuki,,OF,2400,MIA,@SF,3.83,Samardzija,0.328,2%,R,L,0.260,-10%,0.058,-21%,x,x,-,0%,0%,0%,5.0,4.5,4.5,-0.9,9.9,0.0,0.0,0.0,0.0
Josh Rutledge,,2B/3B,2400,BOS,@TB,4.61,Cobb,0.329,0%,R,R,0.270,-3%,0.042,-19%,x,x,-,0%,0%,0%,3.9,4.6,4.6,-0.2,9.4,0.0,0.0,0.0,0.0
Michael Morse,,1B,2400,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,2.4,2.4,2.4,-0.3,5.1,0.0,0.0,0.0,0.0
Tomas Telis,,C,2400,MIA,@SF,3.83,Samardzija,0.328,2%,R,S,0.229,-1%,0.085,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Plawecki,,C,2400,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.256,-1%,0.058,-20%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-1.0,8.3,0.0,0.0,0.0,0.0
Alex Mejia,,SS,2400,STL,NYM,4.97,Wheeler,0.321,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,4.8,4.8,4.8,-4.8,14.3,0.0,0.0,0.0,0.0
Drew Robinson,2,2B/OF,2400,TEX,LAA,5.68,Chavez,0.327,2%,R,L,,2%,,6%,9,x,0,1%,1%,0%,9.5,9.5,9.5,-3.9,22.9,7.1,3.0,20.0,8.3
Michael Martinez,,2B/3B,2400,CLE,DET,5.17,Verlander,0.288,-7%,R,S,0.251,-2%,0.070,-5%,x,x,-,0%,0%,0%,3.4,3.4,3.4,1.9,4.9,0.0,0.0,0.0,0.0
Phil Gosselin,,2B,2400,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.308,-1%,0.123,9%,x,x,-,0%,0%,0%,2.1,2.1,2.1,-0.9,5.1,0.0,0.0,0.0,0.0
Anthony Santander,,OF,2400,BAL,@MIN,5.47,Mejia,0.334,3%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Reynolds,,3B/SS,2400,NYM,@STL,4.53,Wainwright,0.318,0%,R,R,0.227,-5%,0.111,-2%,x,x,-,0%,0%,0%,7.6,7.6,7.6,2.3,12.9,0.0,0.0,0.0,0.0
Allen Cordoba,,OF/SS,2400,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.293,-2%,0.096,-7%,x,x,-,0%,0%,0%,2.4,5.0,5.0,-0.7,10.7,0.0,0.0,0.0,0.0
Victor Caratini,,C,2400,CHC,PIT,4.63,Nova,0.356,8%,R,S,,2%,,6%,x,x,-,0%,0%,0%,1.3,1.3,1.3,0.2,2.5,0.0,0.0,0.0,0.0
David Washington,,1B,2400,BAL,@MIN,5.47,Mejia,,-4%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Bostick,,2B,2400,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Pedro Severino,,C,2400,WAS,ATL,5.49,Teheran,0.264,-12%,R,R,0.417,1%,0.222,4%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Smith Jr.,,OF,2400,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,,2%,,6%,x,x,-,0%,0%,0%,5.6,5.6,5.6,0.5,10.6,0.0,0.0,0.0,0.0
Ruben Tejada,0,3B/SS,2400,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.308,6%,0.086,12%,x,x,-,0%,0%,0%,3.7,3.7,3.7,0.1,7.4,0.0,0.0,0.0,0.0
Johan Camargo,,3B,2400,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,S,0.270,-1%,0.113,2%,8,x,-1,0%,3%,0%,5.9,7.1,7.1,1.4,12.7,4.8,2.0,17.0,7.1
Ryder Jones,,3B,2300,SF,MIA,4.67,TBA,,%,,L,,%,,%,x,x,-,0%,0%,0%,1.3,1.3,1.3,-0.9,3.5,0.0,0.0,0.0,0.0
Carlos Asuaje,1,2B,2300,SD,@PHI,3.61,Nola,0.325,1%,R,L,0.312,1%,0.071,1%,7,7,0,-2%,3%,0%,5.0,4.8,4.8,0.0,9.6,6.1,2.7,12.0,5.2
Eric Fryer,,C,2300,STL,NYM,4.97,Wheeler,0.321,2%,R,R,0.283,-3%,0.066,-14%,x,x,-,0%,0%,0%,3.3,3.1,3.1,0.1,6.0,0.0,0.0,0.0,0.0
Shane Peterson,0,OF,2300,TB,BOS,4.39,Porcello,0.314,-1%,R,L,0.308,1%,0.122,0%,8,8,-1,0%,0%,0%,6.3,7.3,7.3,0.6,13.9,6.1,2.7,5.0,2.2
Raul Mondesi,,2B,2300,KC,@LAD,3.92,McCarthy,0.310,-2%,R,S,0.210,-5%,0.111,1%,x,x,-,0%,0%,0%,4.5,4.1,4.1,-1.6,9.8,0.0,0.0,0.0,0.0
Tim Federowicz,,C,2300,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Daniel Vogelbach,,1B,2300,SEA,OAK,5.55,Smith,,1%,R,L,,2%,,6%,x,x,-,0%,0%,0%,3.4,3.4,3.4,0.7,6.1,0.0,0.0,0.0,0.0
Kyle Lewis,,OF,2300,SEA,OAK,5.55,Smith,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tzu-Wei Lin,0,3B/SS,2300,BOS,@TB,4.61,Cobb,0.299,-5%,R,L,0.354,2%,0.080,3%,9,9,0,-10%,0%,0%,7.7,7.7,7.7,0.7,14.7,5.2,2.3,0.0,0.0
Christian Colon,,2B/3B,2300,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.260,-5%,0.045,-18%,x,x,-,0%,0%,0%,3.1,2.8,2.8,0.2,5.3,0.0,0.0,0.0,0.0
Rafael Bautista,,OF,2300,WAS,ATL,5.49,Teheran,0.264,-12%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Steve Lombardozzi,,2B/OF,2300,MIA,@SF,3.83,Samardzija,0.328,2%,R,S,0.265,0%,0.040,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Maile,,C,2300,TOR,HOU,4.73,Fiers,0.346,6%,R,R,0.193,-10%,0.099,-7%,x,x,-,0%,0%,0%,2.6,3.1,3.1,-1.1,7.2,0.0,0.0,0.0,0.0
Austin Slater,,OF,2300,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,3.9,6.8,6.8,-0.3,13.9,0.0,0.0,0.0,0.0
Jabari Blash,,OF,2300,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.281,-3%,0.106,-3%,x,x,-,0%,0%,0%,4.2,4.0,4.0,-0.9,8.9,0.0,0.0,0.0,0.0
Ryan Goins,,2B/SS,2300,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,0.286,7%,0.124,12%,x,x,-,0%,0%,0%,4.2,5.2,5.2,-0.6,11.0,0.0,0.0,0.0,0.0
Jose Lobaton,1,C,2200,WAS,ATL,5.49,Teheran,0.340,4%,R,S,0.272,4%,0.119,15%,8,x,0,-1%,3%,0%,3.3,3.6,3.6,-1.6,8.8,6.0,2.7,0.0,0.0
Danny Espinosa,,2B,2200,LAA,@TEX,4.82,Ross,0.308,-3%,R,S,0.286,-2%,0.149,-7%,x,x,-,0%,0%,0%,3.0,5.2,5.2,-0.8,11.1,0.0,0.0,0.0,0.0
Mike Freeman,,1B/2B,2200,LAD,KC,5.08,Kennedy,0.319,0%,R,L,0.134,-4%,0.077,0%,x,x,-,0%,0%,0%,2.6,2.6,2.6,-3.3,8.5,0.0,0.0,0.0,0.0
Hector Sanchez,,C,2200,SD,@PHI,3.61,Nola,0.325,1%,R,S,0.307,2%,0.225,15%,x,x,-,0%,0%,0%,1.1,1.1,1.1,-0.9,3.2,0.0,0.0,0.0,0.0
Ildemaro Vargas,,2B,2200,ARI,CIN,5.10,Castillo,,1%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Senzel,,3B,2200,CIN,@ARI,4.40,Walker,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Aviles,,2B/OF,2100,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.244,-4%,0.075,-6%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Austin Hedges,0,C,2100,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.255,0%,0.156,7%,8,8,-1,6%,4%,0%,5.8,6.4,6.4,-1.4,14.2,5.6,2.7,5.0,2.4
Eloy Jimenez,,OF,2100,CHC,PIT,4.63,Nova,0.297,-5%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart Turner,,C,2100,CIN,@ARI,4.40,Walker,0.320,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,3.4,3.4,3.4,-1.7,8.6,0.0,0.0,0.0,0.0
Kyle Tucker,,OF,2100,HOU,@TOR,4.27,Stroman,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Calixte,,OF,2100,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-0.9,8.3,0.0,0.0,0.0,0.0
Chad Pinder,,2B/SS,2100,OAK,@SEA,4.45,Moore,,-1%,R,R,0.322,0%,0.240,10%,x,x,-,0%,0%,0%,6.8,7.5,7.5,-0.3,15.4,0.0,0.0,0.0,0.0
Chris Marrero,,OF,2100,SF,MIA,4.67,TBA,,%,,R,,%,,%,x,x,-,0%,0%,0%,3.8,3.6,3.6,-2.2,9.5,0.0,0.0,0.0,0.0
Drew Butera,,C,2000,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,0.297,0%,0.144,1%,x,x,-,0%,0%,0%,2.2,4.5,4.5,-2.5,11.4,0.0,0.0,0.0,0.0
Willy Adames,,SS,2000,TB,BOS,4.39,Porcello,0.321,0%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Ohlman,,C,2000,TOR,HOU,4.73,Fiers,0.346,6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Ryan Lavarnway,,1B/C,2000,OAK,@SEA,4.45,Moore,,-1%,R,R,0.219,-5%,0.115,-1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Torres,,SS,2000,KC,@LAD,3.92,McCarthy,0.310,-2%,R,S,0.362,2%,0.069,2%,x,x,-,0%,0%,0%,7.3,7.3,7.3,0.9,13.7,0.0,0.0,0.0,0.0
Chris Stewart,,C,2000,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,0.262,-4%,0.061,6%,x,x,-,0%,0%,0%,2.9,3.5,3.5,-0.3,7.3,0.0,0.0,0.0,0.0
Adrian Sanchez,,2B/SS,2000,WAS,ATL,5.49,Teheran,0.264,-12%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Featherston,,2B,2000,TB,BOS,4.39,Porcello,0.321,0%,R,R,0.194,-9%,0.122,0%,x,x,-,0%,0%,0%,7.0,6.5,6.5,-0.3,13.4,0.0,0.0,0.0,0.0
Anthony Recker,,C,2000,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,0.264,-4%,0.085,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Torrens,,C,2000,SD,@PHI,3.61,Nola,0.283,-8%,R,R,0.225,-5%,0.018,-9%,x,x,-,0%,0%,0%,3.7,3.0,3.0,-0.3,6.3,0.0,0.0,0.0,0.0
Max Moroff,,2B/SS,2000,PIT,@CHC,3.37,Arrieta,0.257,-14%,R,S,0.129,-2%,0.000,0%,x,x,-,0%,0%,0%,3.3,3.2,3.2,-1.2,7.6,0.0,0.0,0.0,0.0
Yadiel Rivera,,2B/SS,2000,MIL,@NYY,4.08,Severino,0.309,-2%,R,R,0.180,-6%,0.038,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Giavotella,1,2B,2000,BAL,@MIN,5.47,Mejia,0.334,3%,L,R,0.269,-3%,0.060,-18%,8,x,0,4%,3%,0%,0.0,0.0,0.0,0.0,0.0,6.8,3.4,0.0,0.0
Lane Adams,,OF,2000,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,9.0,9.0,9.0,-3.7,21.7,0.0,0.0,0.0,0.0
Jaff Decker,,OF,2000,OAK,@SEA,4.45,Moore,,1%,R,L,0.264,-1%,0.065,-7%,x,x,-,0%,0%,0%,2.2,4.4,4.4,-1.6,10.4,0.0,0.0,0.0,0.0
A.J. Ellis,,C,2000,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.278,-5%,0.082,-15%,x,x,-,0%,0%,0%,4.2,4.1,4.1,0.6,7.7,0.0,0.0,0.0,0.0
Tony Kemp,,2B/OF,2000,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,0.282,-1%,0.118,0%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Eibner,,OF,2000,LAD,KC,5.08,Kennedy,0.320,0%,R,R,0.229,-7%,0.121,-5%,x,x,-,0%,0%,0%,4.9,4.9,4.9,-2.0,11.8,0.0,0.0,0.0,0.0
Hunter Dozier,,3B,2000,KC,@LAD,3.92,McCarthy,0.304,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teoscar Hernandez,,OF,2000,HOU,@TOR,4.27,Stroman,0.312,-2%,R,R,0.265,-3%,0.172,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Bormann,,C,2000,PIT,@CHC,3.37,Arrieta,0.255,-14%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Acuna,,OF,2000,ATL,@WAS,3.51,Strasburg,0.293,-6%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Rojas,,3B/SS,2000,MIA,@SF,3.83,Samardzija,0.292,-6%,R,R,0.306,6%,0.074,-4%,x,x,-,0%,0%,0%,6.5,7.1,7.1,0.3,14.0,0.0,0.0,0.0,0.0
Colin Moran,,3B,2000,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Centeno,,C,2000,HOU,@TOR,4.27,Stroman,0.298,-5%,R,L,0.308,1%,0.171,9%,x,x,-,0%,0%,0%,17.5,17.5,17.5,12.6,22.4,0.0,0.0,0.0,0.0
Ian Parmley,,OF,2000,TOR,HOU,4.73,Fiers,0.294,-6%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilio Bonifacio,,OF,2000,ATL,@WAS,3.51,Strasburg,0.270,-11%,R,S,0.189,-7%,0.028,-12%,x,x,-,0%,0%,0%,2.2,2.2,2.2,-0.3,4.6,0.0,0.0,0.0,0.0
