Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Wilmer Difo,,2B/SS,2500,WAS,@NYM,4.10,Matz,0.291,-6%,L,S,0.237,1%,0.162,10%,x,x,-,0%,0%,0%,5.9,5.4,5.4,0.3,10.5,0.0,0.0,0.0,0.0
Lewis Brinson,1,OF,2500,MIL,SD,5.55,Diaz,,-1%,R,R,,-1%,,2%,7,x,-6,-1%,0%,-2%,4.0,4.0,4.0,-0.6,8.6,6.8,2.7,8.0,3.2
Mike Aviles,,2B/OF,2500,MIA,@ATL,4.52,Newcomb,,2%,L,R,0.270,3%,0.092,6%,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Jim Adduci,,OF,2500,DET,TB,5.23,Ramirez,0.305,-3%,R,L,0.374,3%,0.205,8%,x,x,-,0%,0%,0%,6.6,8.8,8.8,0.9,16.6,0.0,0.0,0.0,0.0
Willie Calhoun,,2B,2500,LAD,@CIN,5.29,Adleman,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Verdugo,,OF,2500,LAD,@CIN,5.29,Adleman,0.336,3%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mac Williamson,,OF,2500,SF,@COL,5.56,Senzatela,0.289,-3%,R,R,0.288,-2%,0.136,-1%,x,x,-,0%,0%,0%,4.9,4.9,4.9,-0.7,10.5,0.0,0.0,0.0,0.0
Chris Coghlan,,3B/OF,2400,TOR,CWS,5.28,Quintana,0.289,-7%,L,L,0.281,-8%,0.085,-32%,x,x,-,0%,0%,0%,4.4,4.3,4.3,-0.8,9.4,0.0,0.0,0.0,0.0
Brett Eibner,,OF,2400,LAD,@CIN,5.29,Adleman,0.314,-1%,R,R,0.229,-7%,0.121,-5%,x,x,-,0%,0%,0%,4.9,4.9,4.9,-2.0,11.8,0.0,0.0,0.0,0.0
Chris Heisey,,OF,2400,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,0.297,1%,0.196,4%,x,x,-,0%,0%,0%,5.6,5.6,5.6,0.3,10.9,0.0,0.0,0.0,0.0
Ryan Cordell,,OF,2400,MIL,SD,5.55,Diaz,,-1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Kelly,1,3B/OF,2400,PHI,ARI,4.37,Corbin,0.365,10%,L,S,0.374,4%,0.107,6%,6,x,0,-2%,0%,0%,2.8,2.8,2.8,0.2,5.4,6.3,2.6,0.0,0.0
Max Moroff,,SS,2400,PIT,CHC,4.71,Butler,0.423,21%,R,S,,2%,,6%,x,x,-,0%,0%,0%,4.7,4.7,4.7,-0.5,9.9,0.0,0.0,0.0,0.0
Nolan Fontana,,2B,2400,LAA,KC,4.57,Kennedy,0.320,0%,R,L,,2%,,6%,x,x,-,0%,0%,0%,1.4,1.4,1.4,-1.7,4.5,0.0,0.0,0.0,0.0
Tucker Barnhart,,C,2400,CIN,LAD,4.21,Wood,0.309,-2%,L,S,0.211,-8%,0.055,-11%,x,x,-,0%,0%,0%,3.8,5.0,5.0,0.5,9.4,0.0,0.0,0.0,0.0
J.J. Hardy,,SS,2400,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.271,-3%,0.112,-10%,9,9,-1,1%,1%,0%,3.5,4.6,4.6,-0.5,9.8,4.6,1.9,0.0,0.0
Ryan LaMarre,,OF,2400,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.108,-5%,0.000,-4%,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Dwight Smith Jr.,,OF,2400,TOR,CWS,5.28,Quintana,0.289,-7%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,8.0,8.0,8.0,-0.5,16.5,0.0,0.0,5.0,2.1
Gavin Cecchini,,SS,2400,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gleyber Torres,,SS,2400,NYY,@OAK,4.20,Manaea,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Smolinski,,OF,2400,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.236,-13%,0.086,-23%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Tucker,,OF,2400,HOU,BOS,4.77,Pomeranz,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Huffman,,OF,2300,STL,@BAL,4.81,Gausman,0.371,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Bormann,,C,2300,PIT,CHC,4.71,Butler,0.365,11%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eloy Jimenez,,OF,2300,CHC,@PIT,4.79,Williams,0.350,2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Severino,,C,2300,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Rojas,,3B/SS,2300,MIA,@ATL,4.52,Newcomb,,2%,L,R,0.218,-4%,0.081,7%,x,x,-,0%,0%,0%,6.5,7.1,7.1,0.3,14.0,0.0,0.0,0.0,0.0
Juan Graterol,,C,2300,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.278,-2%,0.067,-3%,x,x,-,0%,0%,0%,4.0,3.6,3.6,0.9,6.3,0.0,0.0,0.0,0.0
Drew Robinson,,2B/OF,2300,TEX,SEA,4.89,Paxton,0.326,-6%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Washington,,1B,2300,BAL,STL,4.19,Martinez,0.324,1%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Plawecki,,C,2300,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.256,-1%,0.058,-20%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-1.0,8.3,0.0,0.0,0.0,0.0
Caleb Joseph,,C,2300,BAL,STL,4.19,Martinez,0.255,-14%,R,R,0.275,0%,0.116,-10%,x,x,-,0%,0%,0%,4.1,5.2,5.2,-1.5,11.9,0.0,0.0,0.0,0.0
Daniel Palka,,1B/OF,2300,MIN,CLE,4.49,Carrasco,0.282,-8%,R,L,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Phegley,,C,2300,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.293,-3%,0.180,1%,x,x,-,0%,0%,0%,3.6,4.0,4.0,-1.1,9.2,0.0,0.0,0.0,0.0
Ehire Adrianza,,2B/SS,2300,MIN,CLE,4.49,Carrasco,0.282,-8%,R,S,0.275,-1%,0.089,-5%,x,x,-,0%,0%,0%,4.7,5.4,5.4,0.6,10.2,0.0,0.0,0.0,0.0
Bruce Maxwell,,C,2300,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.335,2%,0.115,1%,x,x,-,0%,0%,0%,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
Matt Reynolds,,2B/SS,2300,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.227,-5%,0.111,-2%,x,x,-,0%,0%,0%,9.3,9.3,9.3,4.8,13.8,0.0,0.0,0.0,0.0
Raul Mondesi,,2B,2300,KC,@LAA,4.43,Chavez,0.330,2%,R,S,0.211,-5%,0.111,1%,x,x,-,0%,0%,0%,4.5,4.1,4.1,-1.6,9.8,0.0,0.0,0.0,0.0
Alex Presley,1,OF,2300,DET,TB,5.23,Ramirez,0.305,-3%,R,L,0.265,-2%,0.107,3%,7,8,1,-4%,3%,0%,8.1,8.1,8.1,-0.5,16.7,6.0,2.6,3.0,1.3
Ronald Torreyes,,3B/SS,2300,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,0.267,1%,0.018,-3%,8,x,1,1%,3%,1%,4.3,5.3,5.3,-0.2,10.9,6.2,2.7,10.0,4.3
Chris Stewart,,C,2300,PIT,CHC,4.71,Butler,0.365,11%,R,R,0.278,-3%,0.068,3%,x,x,-,0%,0%,0%,4.9,4.8,4.8,0.6,8.9,0.0,0.0,0.0,0.0
Nick Senzel,,3B,2200,CIN,LAD,4.21,Wood,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Perez,,C,2200,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.273,4%,0.119,14%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Kemp,,2B/OF,2200,HOU,BOS,4.77,Pomeranz,0.283,-8%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Recker,,C,2200,ATL,MIA,4.48,Straily,0.325,1%,R,R,0.264,-4%,0.085,-11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Guzman,,1B,2200,TEX,SEA,4.89,Paxton,0.326,-6%,L,L,,-7%,,-22%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Romine,,C,2200,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,0.275,1%,0.146,9%,7,x,2,-3%,3%,1%,2.1,4.9,4.9,-1.1,10.9,6.3,2.9,0.0,0.0
Teoscar Hernandez,,OF,2200,HOU,BOS,4.77,Pomeranz,0.300,-4%,L,R,0.379,5%,0.222,11%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Bautista,,OF,2200,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,,3%,,8%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Juan Centeno,,C,2200,HOU,BOS,4.77,Pomeranz,0.283,-8%,L,L,0.247,-8%,0.061,-26%,x,x,-,0%,0%,0%,17.5,17.5,17.5,12.6,22.4,0.0,0.0,0.0,0.0
Michael Martinez,,2B/3B,2200,TB,@DET,4.77,Norris,0.329,2%,L,S,0.206,-2%,0.027,-5%,x,x,-,0%,0%,0%,3.4,3.4,3.4,1.9,4.9,0.0,0.0,0.0,0.0
Ryan Goins,,SS,2200,TOR,CWS,5.28,Quintana,0.289,-7%,L,L,0.225,-11%,0.079,-25%,x,x,-,0%,0%,0%,6.3,5.1,5.1,-1.2,11.4,0.0,0.0,0.0,0.0
Cameron Rupp,7,C,2200,PHI,ARI,4.37,Corbin,0.365,10%,L,R,0.380,13%,0.243,25%,7,6,0,1%,-1%,0%,1.4,5.3,5.3,-0.5,11.1,7.1,3.2,21.0,9.5
Stuart Turner,,C,2100,CIN,LAD,4.21,Wood,0.309,-2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,3.7,3.7,3.7,-2.0,9.5,0.0,0.0,0.0,0.0
Emilio Bonifacio,,OF,2100,ATL,MIA,4.48,Straily,0.295,-5%,R,S,0.189,-7%,0.028,-12%,x,x,-,0%,0%,0%,2.2,2.2,2.2,-0.3,4.6,0.0,0.0,0.0,0.0
Luke Maile,,C,2100,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,0.252,2%,0.123,6%,x,x,-,0%,0%,0%,4.2,3.3,3.3,-1.0,7.6,0.0,0.0,0.0,0.0
Rene Rivera,,C,2100,NYM,WAS,3.40,Scherzer,0.211,-24%,R,R,0.242,-8%,0.107,-12%,x,x,-,0%,0%,0%,4.7,5.7,5.7,0.3,11.2,0.0,0.0,0.0,0.0
Johan Camargo,,2B/SS,2100,ATL,MIA,4.48,Straily,0.295,-5%,R,S,,2%,,6%,8,x,0,-3%,1%,0%,9.0,9.0,9.0,2.0,16.0,4.9,2.3,3.0,1.4
Shane Peterson,,OF,2100,TB,@DET,4.77,Norris,0.336,0%,L,L,0.287,-7%,0.065,-24%,x,x,-,0%,0%,0%,6.7,6.7,6.7,0.9,12.5,0.0,0.0,0.0,0.0
Domingo Leyba,,SS,2100,ARI,@PHI,4.13,Nola,0.327,1%,R,S,,2%,,6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawel Lugo,,3B/SS,2100,ARI,@PHI,4.13,Nola,0.287,-7%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Reinheimer,,SS,2100,ARI,@PHI,4.13,Nola,0.287,-7%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Torrens,,C,2100,SD,@MIL,4.45,Guerra,0.301,-6%,R,R,0.184,-5%,0.026,-5%,x,x,-,0%,0%,0%,3.7,2.8,2.8,-0.6,6.2,0.0,0.0,0.0,0.0
Zack Collins,,C,2000,CWS,@TOR,3.72,Biagini,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Wade,,SS,2000,NYY,@OAK,4.20,Manaea,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaff Decker,,OF,2000,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.264,-1%,0.065,-7%,x,x,-,0%,0%,0%,2.2,4.4,4.4,-1.6,10.4,0.0,0.0,0.0,0.0
Darwin Barney,1,2B/3B,2000,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,0.313,5%,0.122,9%,9,8,-1,0%,2%,0%,0.5,3.9,3.9,-0.7,8.5,5.1,2.5,3.0,1.5
Omar Narvaez,,C,2000,CWS,@TOR,3.72,Biagini,0.292,-8%,R,L,0.271,-3%,0.024,-25%,8,8,-1,3%,2%,0%,4.2,4.3,4.3,0.2,8.4,4.7,2.4,15.0,7.5
Grant Green,,2B/SS,2000,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,0.259,-1%,0.076,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Dozier,,3B,2000,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Ramirez,,OF,2000,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Urena,,SS,2000,TOR,CWS,5.28,Quintana,0.316,-1%,L,S,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Rosales,,SS,2000,OAK,NYY,3.80,Severino,0.310,-2%,R,R,0.291,-5%,0.175,1%,x,x,-,0%,0%,0%,3.5,4.7,4.7,0.3,9.1,0.0,0.0,0.0,0.0
Cliff Pennington,1,2B/3B,2000,LAA,KC,4.57,Kennedy,0.320,0%,R,S,0.272,2%,0.080,4%,9,x,0,-5%,0%,0%,2.5,4.0,4.0,-0.2,8.2,4.6,2.3,14.0,7.0
Jose Lobaton,,C,2000,WAS,@NYM,4.10,Matz,0.291,-6%,L,S,0.243,-1%,0.072,-6%,x,x,-,0%,0%,0%,3.0,2.9,2.9,-0.8,6.7,0.0,0.0,0.0,0.0
Drew Butera,,C,2000,KC,@LAA,4.43,Chavez,0.308,-3%,R,R,0.297,0%,0.137,0%,x,x,-,0%,0%,0%,6.6,4.9,4.9,-2.6,12.4,0.0,0.0,0.0,0.0
Ryan Raburn,5,OF,2000,WAS,@NYM,4.10,Matz,0.291,-6%,L,R,0.367,6%,0.233,11%,2,2,3,-8%,-2%,0%,6.0,6.0,6.0,-0.5,12.5,4.5,2.3,3.0,1.5
Shane Robinson,,OF,2000,LAA,KC,4.57,Kennedy,0.326,1%,R,R,0.252,-2%,0.079,6%,x,x,-,0%,0%,0%,3.8,3.8,3.8,2.8,4.7,0.0,0.0,0.0,0.0
Willy Adames,,SS,2000,TB,@DET,4.77,Norris,0.329,2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Mathis,,C,2000,ARI,@PHI,4.13,Nola,0.287,-7%,R,R,0.193,-13%,0.085,-16%,8,x,1,-3%,-1%,0%,1.0,3.3,3.3,-2.0,8.6,3.7,1.9,8.0,4.0
Lane Adams,,OF,2000,ATL,MIA,4.48,Straily,0.325,1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaycob Brugman,,OF,2000,OAK,NYY,3.80,Severino,0.304,-3%,R,L,,2%,,6%,9,1,-4,-2%,2%,1%,4.7,4.7,4.7,-0.2,9.5,5.5,2.8,7.0,3.5
Jorge Mateo,,SS,2000,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Nunez,,3B,2000,OAK,NYY,3.80,Severino,0.310,-2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin Barreto,,SS,2000,OAK,NYY,3.80,Severino,0.310,-2%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Ohlman,,C,2000,TOR,CWS,5.28,Quintana,0.316,-1%,L,R,,3%,,8%,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Miguel Andujar,,3B,2000,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Featherston,,2B,2000,TB,@DET,4.77,Norris,0.329,2%,L,R,0.242,1%,0.048,-2%,x,x,-,0%,0%,0%,7.7,7.7,7.7,1.6,13.7,0.0,0.0,3.0,1.5
Kyle Higashioka,,C,2000,NYY,@OAK,4.20,Manaea,0.312,-2%,L,R,,3%,,8%,x,x,-,0%,0%,0%,0.8,0.8,0.8,-0.3,1.9,0.0,0.0,0.0,0.0
Matt Olson,,OF,2000,OAK,NYY,3.80,Severino,0.304,-3%,R,L,0.238,0%,0.038,1%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Torres,,SS,2000,KC,@LAA,4.43,Chavez,0.330,2%,R,S,,2%,,6%,x,x,-,0%,0%,0%,7.5,7.5,7.5,4.0,11.0,0.0,0.0,0.0,0.0
Ronald Acuna,,OF,2000,ATL,MIA,4.48,Straily,0.325,1%,R,R,,-1%,,2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
